area_name,area_level,rent_growth,population_growth,housing_completions,time_period,population_growth_score,rent_pressure_score,supply_gap_score,overall_housing_pressure_score,classification,dominant_driver,explanation_summary,time_index,score_qoq_change,score_4q_avg,rent_growth_4q_avg,population_growth_4q_avg,score_rank_in_period,score_percentile_in_period,model_feature_version,geography_level,coverage_scope,source_name,source_period,published_at,quality_flag,data_mode
Kilkenny,county,10.122281971151603,2.4456521739130332,482.1232793998724,2025Q1,96.93675889328075,39.229851118997914,73.26560233071152,64.38553315853993,High pressure,Population growth,"Kilkenny is classified as High pressure with an overall score of 64.4. The dominant driver is population growth, supported by population score 96.9, rent score 39.2, and supply gap score 73.3.",8101,17.62536081493782,51.065672313480306,10.313278323627813,1.2969706303155526,8,73.07692307692307,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Monaghan,county,14.578389223273142,0.7363770250368188,525.6154732821443,2025Q1,29.187307537823155,76.95133969891673,68.55298018111597,64.03918945957771,High pressure,Affordability,"Monaghan is classified as High pressure with an overall score of 64.0. The dominant driver is affordability, supported by population score 29.2, rent score 77.0, and supply gap score 68.6.",8101,13.056254666592224,55.450804554542806,11.714643846714832,1.4191241963789751,9,69.23076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Galway,county,10.736952456508183,2.0927799093128705,480.0026554258142,2025Q1,82.9501854964015,44.43311135981741,73.49538378386518,63.761435156753336,High pressure,Population growth,"Galway is classified as High pressure with an overall score of 63.8. The dominant driver is population growth, supported by population score 83.0, rent score 44.4, and supply gap score 73.5.",8101,9.37972916656409,56.019883451981485,10.837646859628638,1.6382392251158253,10,65.38461538461539,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Donegal,county,11.879233823872918,0.6134969325153342,347.90898160127483,2025Q1,24.31678750697156,54.102661735560396,87.80847120300129,61.62781067681898,High pressure,Supply gap,"Donegal is classified as High pressure with an overall score of 61.6. The dominant driver is supply gap, supported by population score 24.3, rent score 54.1, and supply gap score 87.8.",8101,-4.058261458415544,68.84079613728686,12.91043905076264,1.6030615554710756,11,61.53846153846154,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Laois,county,14.625134509718047,0.5241090146750523,548.9722457965019,2025Q1,20.773775490756734,77.34704422060592,66.02214341090897,61.502430150757306,High pressure,Affordability,"Laois is classified as High pressure with an overall score of 61.5. The dominant driver is affordability, supported by population score 20.8, rent score 77.3, and supply gap score 66.0.",8101,7.03827452799996,55.53907383510384,12.56460369180818,1.2480485302645123,12,57.692307692307686,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Offaly,county,12.36811765503743,0.5617977528089888,405.52440032513385,2025Q1,22.26762002042913,58.24112268606808,81.56551875109116,60.37618057894952,High pressure,Supply gap,"Offaly is classified as High pressure with an overall score of 60.4. The dominant driver is supply gap, supported by population score 22.3, rent score 58.2, and supply gap score 81.6.",8101,-7.629937466604552,66.78831044399614,12.308188348319806,1.8645873692367299,13,53.84615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Carlow,county,9.54505472582678,2.1806853582554386,523.857336030882,2025Q1,86.43443783630694,34.34355244829788,68.74348417304508,58.52170221579857,Watchlist,Population growth,"Carlow is classified as Watchlist with an overall score of 58.5. The dominant driver is population growth, supported by population score 86.4, rent score 34.3, and supply gap score 68.7.",8101,11.131903405474986,48.26909452140564,9.13402598165546,1.6115220504643406,14,50.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Cavan,county,10.653617542414917,0.7159904534606307,357.014816257089,2025Q1,28.37925797353061,43.727671200408984,86.82180315388646,57.895641336424305,Watchlist,Supply gap,"Cavan is classified as Watchlist with an overall score of 57.9. The dominant driver is supply gap, supported by population score 28.4, rent score 43.7, and supply gap score 86.8.",8101,-8.793071334506749,65.18750656892473,12.657668121275366,1.360815795183337,15,46.15384615384615,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Wexford,county,8.822748311708018,2.4793388429751997,544.7822149821428,2025Q1,98.27197595792663,28.22914101028524,66.47615665468061,57.53651425757167,Watchlist,Population growth,"Wexford is classified as Watchlist with an overall score of 57.5. The dominant driver is population growth, supported by population score 98.3, rent score 28.2, and supply gap score 66.5.",8101,13.53498381984464,50.56860220135087,9.614002258713429,1.788899458945236,16,42.30769230769231,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Sligo,county,10.700272261370927,0.41379310344827197,314.9352631406188,2025Q1,16.401253918495232,44.12260905731549,91.38135778565665,57.48183752088791,Watchlist,Supply gap,"Sligo is classified as Watchlist with an overall score of 57.5. The dominant driver is supply gap, supported by population score 16.4, rent score 44.1, and supply gap score 91.4.",8101,-0.9290031639353913,58.591797973533296,10.013873529324277,1.365720365623642,17,38.46153846153847,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Waterford,county,8.173371115483457,2.5229357798165,521.7506260562501,2025Q1,100.0,22.732084250759925,68.9717579666389,56.681536886959535,Watchlist,Population growth,"Waterford is classified as Watchlist with an overall score of 56.7. The dominant driver is population growth, supported by population score 100.0, rent score 22.7, and supply gap score 69.0.",8101,24.638776845457045,40.135362226985144,6.544748845650415,1.6183404515381783,18,34.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Cork,county,10.123809381401685,1.4063534083388485,546.7705803410769,2025Q1,55.74273509415829,39.242780832096244,66.26070616125723,53.34994181617305,Watchlist,Supply gap,"Cork is classified as Watchlist with an overall score of 53.3. The dominant driver is supply gap, supported by population score 55.7, rent score 39.2, and supply gap score 66.3.",8101,5.5825262505068665,48.96141425873433,9.162771731142229,1.7547570694283863,19,30.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Clare,county,7.493522432837864,0.8130081300812966,408.2427254875964,2025Q1,32.22468588322248,16.97708266136166,81.27097303548297,45.744159455382345,Watchlist,Supply gap,"Clare is classified as Watchlist with an overall score of 45.7. The dominant driver is supply gap, supported by population score 32.2, rent score 17.0, and supply gap score 81.3.",8101,-18.254328550455455,62.861102121811015,10.799146825961312,2.0200574829366853,20,26.923076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Westmeath,county,7.555925856245681,0.19900497512438092,394.49071496209825,2025Q1,7.887833559475505,17.50533521235336,82.76108019308833,41.68413287407178,Watchlist,Supply gap,"Westmeath is classified as Watchlist with an overall score of 41.7. The dominant driver is supply gap, supported by population score 7.9, rent score 17.5, and supply gap score 82.8.",8101,-12.580565745207302,54.70290913897004,9.302696500732848,1.5725938833750037,21,23.076923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,9.703752780275442,0.20790020790019606,704.2683906393795,2025Q1,8.240408240407815,35.6869507351525,49.194938650570165,35.60083740237063,Stable,Supply gap,"Louth is classified as Stable with an overall score of 35.6. The dominant driver is supply gap, supported by population score 8.2, rent score 35.7, and supply gap score 49.2.",8101,6.5169049875800695,29.75428372085838,8.279981705896814,0.6809058695851209,22,19.230769230769234,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Dublin,county,5.487989140935008,2.156492279627331,760.1851767609401,2025Q1,85.47551217432013,0.0,43.1360425294877,34.34951944665911,Stable,Population growth,"Dublin is classified as Stable with an overall score of 34.3. The dominant driver is population growth, supported by population score 85.5, rent score 0.0, and supply gap score 43.1.",8101,3.001778120966364,32.43640841362861,5.720958230729808,2.2074547382385057,23,15.384615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2025Q1,2026-04-13T02:26:13+00:00,verified-composite,local
